Age,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Gender_Male,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,OverTime_Yes,Attrition_Yes,PerformanceRating
40,16,3,3,84,3,3,4,6.0,15,4,18.0,2.0,2,4.0,2.0,3.0,3.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
47,9,4,2,64,3,1,3,4.0,12,3,7.0,2.0,3,2.0,2.0,2.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,7,4,1,42,2,3,4,3.0,14,4,24.0,4.0,3,20.5,6.0,5.0,14.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,10,4,3,35,3,5,1,8.5,11,4,22.0,4.0,3,3.0,2.0,1.0,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
25,5,3,3,46,2,2,3,1.0,11,4,6.0,1.0,3,6.0,4.0,0.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
41,6,3,4,59,3,1,1,2.0,13,3,20.0,3.0,3,18.0,13.0,2.0,14.5,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
33,1,4,3,100,2,1,1,3.0,11,2,6.0,1.0,3,3.0,2.0,0.0,2.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
48,15,4,3,65,3,1,1,8.0,12,4,10.0,3.0,2,8.0,2.0,7.0,6.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,1,4,1,36,3,1,4,8.5,14,2,4.0,3.0,4,2.0,2.0,2.0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
21,3,2,4,100,2,1,3,1.0,17,1,3.0,4.0,4,3.0,2.0,1.0,0.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
28,2,4,3,46,3,1,3,6.0,17,4,5.0,3.0,2,2.0,2.0,2.0,1.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
37,8,2,3,89,3,2,2,2.0,13,3,19.0,4.0,2,10.0,0.0,4.0,7.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
46,2,4,2,83,3,5,1,3.0,12,4,22.0,2.0,2,2.0,2.0,2.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,1,2,3,83,2,1,1,2.0,14,1,17.0,2.0,2,3.0,1.0,0.0,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
26,1,2,2,90,2,1,3,1.0,13,3,1.0,3.0,2,1.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
32,6,5,3,43,3,1,3,3.0,20,1,8.0,2.0,3,5.0,4.0,1.0,4.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
52,1,4,3,65,2,5,3,0.0,14,1,28.5,4.5,3,20.5,14.5,7.5,9.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
58,2,1,4,57,2,1,4,8.5,14,4,3.0,3.0,2,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
28,1,2,3,43,3,1,4,1.0,15,2,3.0,2.0,3,3.0,2.0,2.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,21,4,1,44,2,2,4,3.0,12,4,8.0,2.0,4,5.0,4.0,1.0,4.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
37,1,3,4,56,2,2,4,1.0,13,2,14.0,2.0,2,14.0,8.0,3.0,11.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
40,1,4,1,98,3,4,1,2.0,11,1,22.0,3.0,3,19.0,7.0,7.5,14.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,9,3,3,60,2,1,2,1.0,11,3,1.0,4.0,3,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
34,15,2,3,66,3,2,1,1.0,12,4,10.0,4.5,4,10.0,8.0,7.5,6.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
34,19,2,2,93,3,1,4,0.0,11,3,3.0,2.0,3,2.0,2.0,1.0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26,1,1,1,66,2,1,3,1.0,13,3,5.0,4.5,3,5.0,3.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
33,3,2,4,57,3,1,2,3.0,11,3,7.0,4.0,4,4.0,3.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
60,16,4,1,84,3,2,1,8.0,14,4,10.0,1.0,3,2.0,2.0,2.0,2.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
54,7,4,4,68,3,2,4,4.0,15,2,14.0,2.0,2,7.0,1.0,1.0,7.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
28,9,3,4,94,3,1,4,1.0,23,4,5.0,3.0,2,5.0,2.0,0.0,4.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
47,2,2,3,33,3,4,4,1.0,11,3,26.0,3.0,2,20.5,14.0,3.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
32,2,1,3,76,3,1,1,1.0,12,3,1.0,3.0,3,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37,25,5,2,72,3,2,3,3.0,15,1,15.0,2.0,3,13.0,11.0,7.5,7.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
54,11,4,2,87,3,4,4,3.0,20,1,26.0,2.0,3,14.0,9.0,1.0,12.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,7,4,1,77,4,2,3,4.0,17,4,9.0,1.0,3,3.0,2.0,0.0,2.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
53,5,3,3,58,3,5,3,4.0,11,4,26.0,3.0,2,14.0,13.0,4.0,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
44,23,3,2,67,3,2,2,4.0,12,3,17.0,3.0,4,3.0,2.0,1.0,2.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,15,4,3,34,3,2,4,5.0,18,2,9.0,4.5,3,5.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,5,3,2,88,3,5,2,7.0,11,3,26.0,4.5,3,20.5,9.0,3.0,10.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,2,2,4,58,1,5,3,4.0,14,4,23.0,4.5,3,19.0,9.0,7.5,11.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,6,3,3,46,2,1,2,1.0,19,3,5.0,3.0,2,5.0,4.0,4.0,3.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
59,18,4,4,67,3,3,4,6.0,12,4,25.0,4.5,2,9.0,7.0,5.0,4.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,1,2,4,66,3,4,4,8.5,22,3,28.5,1.0,2,5.0,4.0,1.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
32,1,3,3,70,2,1,2,6.0,20,3,5.0,3.0,3,3.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
57,1,4,4,88,3,2,3,2.0,11,3,15.0,2.0,3,3.0,2.0,1.0,2.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,10,3,1,59,3,1,4,0.0,14,4,3.0,2.0,3,2.0,2.0,2.0,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,26,4,1,63,3,2,4,1.0,11,3,10.0,4.0,3,10.0,7.0,0.0,8.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
42,6,3,3,83,3,3,1,8.5,13,2,18.0,3.0,4,13.0,7.0,5.0,7.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,7,3,3,49,3,3,3,0.0,11,4,14.0,3.0,4,13.0,9.0,3.0,7.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32,29,4,3,49,2,1,2,1.0,13,3,6.0,3.0,3,6.0,2.0,4.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30,1,2,3,58,3,2,4,1.0,23,4,12.0,2.0,3,12.0,8.0,3.0,7.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
36,7,3,1,83,4,2,1,2.0,16,4,17.0,2.0,2,15.0,7.0,6.0,13.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
41,2,5,2,91,3,4,1,7.0,16,2,22.0,2.0,3,18.0,14.5,7.5,8.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,16,4,3,64,4,2,3,1.0,19,3,20.0,3.0,4,19.0,10.0,2.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
35,2,3,1,69,3,1,1,1.0,12,4,1.0,2.0,3,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
45,25,2,2,93,2,2,4,0.0,13,4,10.0,2.0,2,9.0,8.0,3.0,8.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,5,2,3,84,4,1,3,0.0,14,1,7.0,2.0,1,6.0,5.0,1.0,3.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,6,2,4,78,3,2,1,3.0,12,2,18.0,3.0,3,10.0,9.0,6.0,9.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
22,5,3,4,60,4,1,2,1.0,16,1,4.0,2.0,2,4.0,2.0,2.0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
43,4,4,4,56,2,3,4,3.0,14,4,23.0,3.0,4,20.5,7.0,7.5,14.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
27,7,3,4,55,2,2,1,8.0,19,1,9.0,2.0,1,7.0,6.0,0.0,7.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,18,4,2,71,3,2,1,0.0,16,4,6.0,2.0,1,5.0,3.0,0.0,4.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29,27,3,2,66,3,2,3,4.0,12,1,11.0,3.0,2,8.0,7.0,1.0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,1,4,3,87,3,1,2,1.0,17,2,1.0,4.0,3,1.0,1.0,1.0,0.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
47,26,4,4,98,3,5,3,3.0,11,3,27.0,2.0,3,5.0,2.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,8,4,3,61,3,2,4,1.0,23,4,11.0,2.0,3,11.0,7.0,1.0,8.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
35,9,4,3,97,2,2,2,8.5,19,3,10.0,4.5,3,1.0,1.0,0.0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,1,5,3,100,4,3,2,1.0,11,1,10.0,2.0,3,10.0,8.0,4.0,7.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
59,25,3,1,99,3,3,1,7.0,11,4,28.0,3.0,2,20.5,14.5,7.0,9.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33,16,3,3,36,3,2,4,1.0,25,3,7.0,2.0,3,6.0,5.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
39,24,1,2,60,2,4,4,0.0,11,1,21.0,2.0,2,20.0,9.0,7.5,6.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21,12,3,3,90,4,1,2,1.0,15,4,1.0,0.5,3,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
40,4,4,3,67,2,3,4,7.0,11,1,15.0,2.0,2,12.0,11.0,2.0,11.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
54,19,4,4,95,3,2,1,8.5,11,2,9.0,4.0,3,5.0,3.0,1.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
41,7,1,2,55,1,5,3,1.0,22,2,21.0,3.0,3,20.5,14.5,5.0,10.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,15,3,3,72,3,1,3,1.0,12,3,2.0,4.5,2,2.0,2.0,2.0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
35,18,5,2,71,3,3,1,1.0,22,4,9.0,3.0,2,9.0,8.0,1.0,8.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40,2,2,4,46,3,2,2,7.0,12,3,8.0,4.5,3,5.0,4.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
55,2,3,3,97,3,4,4,2.0,13,3,28.5,2.0,3,5.0,4.0,1.0,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
42,8,4,3,48,3,2,2,0.0,11,4,10.0,2.0,3,9.0,7.0,4.0,2.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
29,3,2,2,62,3,2,3,1.0,14,1,6.0,4.5,2,6.0,0.0,1.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
22,26,2,2,85,2,1,3,1.0,14,2,4.0,2.0,2,4.0,2.0,1.0,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,22,3,1,48,3,1,3,4.0,11,2,7.0,2.0,3,5.0,2.0,0.0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
32,2,4,3,82,2,2,2,7.0,12,3,7.0,3.0,2,2.0,2.0,2.0,2.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
36,17,2,3,33,2,2,2,2.0,16,3,12.0,1.0,1,4.0,2.0,1.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25,7,1,4,64,2,1,4,1.0,11,3,2.0,2.0,3,2.0,2.0,2.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,1,3,3,77,1,3,1,2.0,21,3,17.0,2.0,3,7.0,7.0,7.0,7.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2
31,18,5,4,89,4,1,1,0.0,17,3,2.0,4.0,3,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
24,3,2,1,65,3,2,3,8.5,14,1,4.0,3.0,3,2.0,2.0,2.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
28,16,3,3,49,3,1,3,1.0,14,3,5.0,3.0,2,5.0,3.0,1.0,4.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,12,3,3,77,3,3,4,4.0,11,4,16.0,3.0,3,2.0,2.0,2.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39,1,3,4,77,3,2,4,1.0,15,4,9.0,2.0,3,9.0,8.0,5.0,8.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31,7,3,3,44,2,3,4,8.5,21,3,10.0,3.0,2,5.0,4.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
44,1,3,2,42,3,1,4,6.0,12,3,6.0,2.0,3,4.0,3.0,1.0,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
35,2,3,4,97,3,1,4,1.0,13,1,2.0,3.0,3,2.0,2.0,2.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
56,9,3,3,81,3,4,4,7.0,11,3,28.5,1.0,2,10.0,7.0,1.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,2,4,3,79,3,1,3,4.0,21,3,16.0,4.5,3,11.0,8.0,3.0,9.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
28,2,3,4,52,2,1,4,1.0,12,2,2.0,2.0,3,2.0,2.0,2.0,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
28,12,1,3,79,3,1,4,1.0,11,4,1.0,4.0,2,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
41,6,3,4,75,3,3,4,3.0,18,3,16.0,3.0,3,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
32,9,4,1,92,3,2,4,1.0,12,4,6.0,2.0,2,6.0,4.0,0.0,5.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
28,10,1,4,74,3,1,2,1.0,22,2,1.0,4.5,3,1.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
42,14,2,3,68,2,2,3,7.0,17,1,10.0,4.5,3,5.0,4.0,0.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
44,1,4,1,50,2,2,3,4.0,11,2,10.0,1.0,4,2.0,2.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45,9,3,2,60,3,2,2,8.0,18,3,20.0,2.0,1,17.0,9.0,0.0,14.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40,2,2,3,99,3,1,1,4.0,17,4,7.0,4.5,2,4.0,3.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,1,3,4,95,3,2,3,0.0,12,1,19.0,3.0,3,18.0,7.0,0.0,13.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,7,3,3,82,3,2,4,1.0,11,2,6.0,2.0,3,6.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
